"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","673515","01/08/2024 - 05:20","CENTRO","CORONEL FERNANDO MACHADO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.034993687386326","-51.23272418975831","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","673522","01/08/2024 - 08:09","CASCATA","ASCENÇÃO","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.077914291658566","-51.19274854660035","CAPOTAMENTO | COLISÃO/CHOQUE",""
"PORTO ALEGRE","673522","01/08/2024 - 08:09","CASCATA","ASCENÇÃO","OCORRÊNCIA NÃO ATENDIDA","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.087866390279473","-51.18277073732691","",""
"PORTO ALEGRE","673528","01/08/2024 - 08:40","SÃO JOSÉ","DOS BANDEIRANTES","OCORRÊNCIA NÃO ATENDIDA","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.071322331857534","-51.161913871765144","",""
"PORTO ALEGRE","673535","01/08/2024 - 09:13","MENINO DEUS","BARBEDO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.057617077658872","-51.22478485107422","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","673545","01/08/2024 - 10:19","SANTANA","VEADOR PORTO","PRODUTOS PERIGOSOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.052212451747547","-51.20377779006959","EXPLOSIVO",""
"PORTO ALEGRE","673556","01/08/2024 - 11:08","PROTÁSIO ALVES","LUÍS LEDERMAN","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.044207120196415","-51.13509178161621","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","673556","01/08/2024 - 11:08","PROTÁSIO ALVES","LUÍS LEDERMAN","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.038931791730132","-51.17365121841431","LIXO",""
"PORTO ALEGRE","673569","01/08/2024 - 12:01","RIO BRANCO","MARIANTE","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.034719663584617","-51.204110383987434","APOIO À PESSOA OU INSTITUIÇÃO | INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","673569","01/08/2024 - 12:01","RIO BRANCO","MARIANTE","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.03495653471336","-51.20401382446289","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","673584","01/08/2024 - 13:05","CRISTAL","JAGUARI","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.084468678145168","-51.235020160675056","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","673584","01/08/2024 - 13:05","CRISTAL","JAGUARI","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.085656914052038","-51.23518103538221","",""
"PORTO ALEGRE","673590","01/08/2024 - 13:44","PARTENON","CEL VILAGRAN CABRITA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.057171346477155","-51.19397163391114","VISTORIA",""
"PORTO ALEGRE","673592","01/08/2024 - 13:48","CAVALHADA","EDUARDO PRADO","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.12378587394035","-51.22070789337159","DE ANIMAL",""
"PORTO ALEGRE","673599","01/08/2024 - 13:59","RESTINGA","ESTRADA JOAO ANTONIO DA SILVEIRA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.142640694408406","-51.127238273620605","LIXO",""
"PORTO ALEGRE","673615","01/08/2024 - 14:51","PRAIA DE BELAS","GENERAL SÉRGIO DE OLIVEIRA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04480150579536","-51.2282395362854","CORTE PARCIAL",""
"PORTO ALEGRE","673625","01/08/2024 - 15:32","SANTA CECÍLIA","SILVA SÓ","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.041588053055428","-51.203585368330224","",""
"PORTO ALEGRE","673627","01/08/2024 - 15:32","BOM FIM","VASCO DA GAMA","PRODUTOS PERIGOSOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.031779929668794","-51.210343837738044","EXPLOSIVO",""
"PORTO ALEGRE","673636","01/08/2024 - 16:01","VILA NOVA","FREI ALBINO ARESI","OCORRÊNCIA NÃO ATENDIDA","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.124472579211954","-51.20733976364136","",""
"PORTO ALEGRE","673656","01/08/2024 - 17:15","ANCHIETA","BR 116","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.9834871605765","-51.18047540588612","",""
"PORTO ALEGRE","673680","01/08/2024 - 18:52","BOM FIM","RUA FERNANDES VIEIRA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.032968846403303","-51.21081590652466","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","673708","01/08/2024 - 20:13","MOINHOS DE VENTO","GENERAL NETO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02041019318452","-51.205816268920906","CONTAINER",""
"PORTO ALEGRE","673767","02/08/2024 - 01:53","MENINO DEUS","ÉRICO VERÍSSIMO","OCORRÊNCIA NÃO ATENDIDA","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.053642570466096","-51.218540668487556","",""
"PORTO ALEGRE","673774","02/08/2024 - 05:58","JARDIM DO SALSO","DOUTOR AFFONSO SANMARTIN","OCORRÊNCIA NÃO ATENDIDA","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.050670872077234","-51.16852283477784","",""
"PORTO ALEGRE","673782","02/08/2024 - 07:44","CIDADE BAIXA","TRAVESSA PESQUEIRO","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04249824173365","-51.22517108917237","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","673817","02/08/2024 - 10:33","ARQUIPÉLAGO","DOS PESCADORES","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.001197578133233","-51.26068353652955","EMBARCAÇÃO",""
